Time [s/256],Respiration Rate (rpm),Breathing Volume (liters/min),Adjusted Breathing Volume (liters/min),Activity (g),Heart Rate (bpm),Stress Levels
434706565376.0,15.0,7078.24,6682.254545454549,0.0,84.0,0
434706565632.0,15.0,7078.24,6682.254545454549,0.0,85.0,0
434706565888.0,15.0,7078.24,6682.254545454549,0.0,85.0,0
434706566144.0,15.0,7025.12,6632.106293706297,0.0,85.0,0
434706566400.0,15.0,7025.12,6632.106293706297,0.0,83.0,0
434706566656.0,15.0,7025.12,6632.106293706297,0.0,83.0,0
434706566912.0,15.0,7025.12,6632.106293706297,0.0,84.0,0
434706567168.0,15.0,6772.799999999999,6393.902097902102,0.0,84.0,0
434706567424.0,15.0,6772.799999999999,6393.902097902102,0.0,84.0,0
434706567680.0,15.0,6772.799999999999,6393.902097902102,0.0,84.0,0
434706567936.0,15.0,6772.799999999999,6393.902097902102,0.0,84.0,0
434706568192.0,15.0,6732.96,6356.2909090909125,0.0,84.0,0
434706568448.0,15.0,6732.96,6356.2909090909125,0.0,85.0,0
434706568704.0,15.0,6732.96,6356.2909090909125,0.0,84.0,0
434706568960.0,15.0,6732.96,6356.2909090909125,0.0,85.0,0
434706569216.0,15.0,6812.639999999999,6431.51328671329,0.0,85.0,0
434706569472.0,15.0,6812.639999999999,6431.51328671329,0.0,84.0,0
434706569728.0,15.0,6812.639999999999,6431.51328671329,0.0,84.0,0
434706569984.0,15.0,6812.639999999999,6431.51328671329,0.0,83.0,0
434706570240.0,15.0,6786.08,6406.439160839164,0.0,83.0,0
434706570496.0,15.0,6786.08,6406.439160839164,0.0,82.0,0
434706570752.0,15.0,6786.08,6406.439160839164,0.0,82.0,0
434706571008.0,15.0,6786.08,6406.439160839164,0.0,82.0,0
434706571264.0,15.0,6666.56,6293.605594405599,0.0,81.0,0
434706571520.0,15.0,6666.56,6293.605594405599,0.0,81.0,0
434706571776.0,15.0,6666.56,6293.605594405599,0.0,80.0,0
434706572032.0,15.0,6666.56,6293.605594405599,0.0,80.0,0
434706572288.0,15.0,5962.719999999999,5629.1412587412615,0.0,79.0,0
434706572544.0,15.0,5962.719999999999,5629.1412587412615,0.0,78.0,0
434706572800.0,15.0,5962.719999999999,5629.1412587412615,0.0,77.0,0
434706573056.0,15.0,5962.719999999999,5629.1412587412615,0.0,79.0,0
434706573312.0,15.0,5989.28,5654.215384615389,0.015625,79.0,0
434706573568.0,15.0,5989.28,5654.215384615389,0.0,80.0,0
434706573824.0,15.0,5989.28,5654.215384615389,0.0,80.0,0
434706574080.0,15.0,5989.28,5654.215384615389,0.0,80.0,0
434706574336.0,15.0,6254.88,5904.956643356646,0.0,80.0,0
434706574592.0,15.0,6254.88,5904.956643356646,0.0,79.0,0
434706574848.0,15.0,6254.88,5904.956643356646,0.0,80.0,0
434706575104.0,15.0,6254.88,5904.956643356646,0.015625,81.0,0
434706575360.0,15.0,6600.16,6230.920279720283,0.015625,84.0,0
434706575616.0,15.0,6600.16,6230.920279720283,0.0,85.0,0
434706575872.0,15.0,6600.16,6230.920279720283,0.0,86.0,0
434706576128.0,15.0,6600.16,6230.920279720283,0.0,87.0,0
434706576384.0,15.0,6600.16,6230.920279720283,0.0,88.0,0
434706576640.0,15.0,6640.0,6268.5314685314725,0.0,87.0,0
434706576896.0,15.0,6640.0,6268.5314685314725,0.0,87.0,0
434706577152.0,15.0,6640.0,6268.5314685314725,0.0,87.0,0
434706577408.0,14.0,6640.0,6268.5314685314725,0.0,87.0,0
434706577664.0,14.0,6719.679999999999,6343.75384615385,0.0,87.0,0
434706577920.0,14.0,6719.679999999999,6343.75384615385,0.0,85.0,0
434706578176.0,15.0,6719.679999999999,6343.75384615385,0.0,85.0,0
434706578432.0,15.0,6719.679999999999,6343.75384615385,0.0,85.0,0
434706578688.0,15.0,6985.28,6594.495104895109,0.0,85.0,0
434706578944.0,14.0,6985.28,6594.495104895109,0.015625,84.0,0
434706579200.0,14.0,6985.28,6594.495104895109,0.015625,83.0,0
434706579456.0,14.0,6985.28,6594.495104895109,0.0234375,83.0,0
434706579712.0,15.0,8273.44,7810.590209790214,0.0234375,83.0,0
434706579968.0,15.0,8273.44,7810.590209790214,0.015625,84.0,0
434706580224.0,15.0,9428.8,8901.31468531469,0.015625,86.0,0
434706580480.0,15.0,9428.8,8901.31468531469,0.02734375,87.0,0
434706580736.0,16.0,9428.8,8901.31468531469,0.015625,88.0,0
434706580992.0,16.0,9428.8,8901.31468531469,0.015625,89.0,0
434706581248.0,16.0,9428.8,8901.31468531469,0.0,91.0,0
434706581504.0,16.0,9428.8,8901.31468531469,0.0,92.0,0
434706581760.0,16.0,9428.8,8901.31468531469,0.0,93.0,0
434706582016.0,15.0,8406.24,7935.9608391608435,0.0,93.0,0
434706582272.0,15.0,8406.24,7935.9608391608435,0.01953125,95.0,0
434706582528.0,14.0,8778.08,8286.998601398605,0.015625,97.0,0
434706582784.0,14.0,8778.08,8286.998601398605,0.015625,97.0,0
434706583040.0,15.0,9681.12,9139.518881118884,0.0,97.0,0
434706583296.0,16.0,9681.12,9139.518881118884,0.0,96.0,0
434706583552.0,16.0,9681.12,9139.518881118884,0.0,94.0,0
434706583808.0,16.0,9681.12,9139.518881118884,0.0,92.0,0
434706584064.0,16.0,9681.12,9139.518881118884,0.0,91.0,0
434706584320.0,16.0,9203.04,8688.18461538462,0.01953125,92.0,0
434706584576.0,16.0,9203.04,8688.18461538462,0.04296875,94.0,0
434706584832.0,16.0,9203.04,8688.18461538462,0.0546875,92.0,0
434706585088.0,16.0,9203.04,8688.18461538462,0.02734375,92.0,0
434706585344.0,16.0,9203.04,8688.18461538462,0.04296875,92.0,0
434706585600.0,16.0,14913.44,14079.121678321688,0.140625,92.0,0
434706585856.0,16.0,14913.44,14079.121678321688,0.0703125,92.0,0
434706586112.0,16.0,14913.44,14079.121678321688,0.078125,92.0,0
434706586368.0,15.0,14913.44,14079.121678321688,0.09375,92.0,0
434706586624.0,15.0,13917.44,13138.841958041969,0.06640625,91.0,0
434706586880.0,15.0,13917.44,13138.841958041969,0.0625,90.0,0
434706587136.0,15.0,13917.44,13138.841958041969,0.0234375,88.0,0
434706587392.0,15.0,13917.44,13138.841958041969,0.03125,86.0,0
434706587648.0,15.0,13040.96,12311.39580419581,0.0390625,86.0,0
434706587904.0,15.0,13040.96,12311.39580419581,0.1015625,81.0,0
434706588160.0,14.0,13040.96,12311.39580419581,0.1484375,81.0,0
434706588416.0,14.0,13040.96,12311.39580419581,0.0546875,77.0,0
434706588672.0,15.0,16892.16,15947.144055944063,0.03125,75.0,0
434706588928.0,15.0,16892.16,15947.144055944063,0.0390625,74.0,0
434706589184.0,16.0,16892.16,15947.144055944063,0.1015625,74.0,0
434706589440.0,16.0,18140.48,17125.62797202798,0.015625,76.0,0
434706589696.0,16.0,18140.48,17125.62797202798,0.015625,75.0,0
434706589952.0,16.0,18140.48,17125.62797202798,0.04296875,75.0,0
434706590208.0,16.0,18034.24,17025.331468531476,0.14453125,77.0,0
434706590464.0,15.0,18034.24,17025.331468531476,0.2109375,75.0,0
434706590720.0,15.0,18034.24,17025.331468531476,0.1015625,78.0,0
434706590976.0,15.0,18034.24,17025.331468531476,0.1015625,75.0,0
434706591232.0,15.0,20132.48,19006.187412587424,0.2734375,79.0,0
434706591488.0,15.0,20132.48,19006.187412587424,0.0390625,83.0,0
434706591744.0,15.0,20132.48,19006.187412587424,0.06640625,81.0,0
434706592000.0,15.0,20132.48,19006.187412587424,0.02734375,81.0,0
434706592256.0,15.0,16321.12,15408.050349650355,0.0546875,91.0,0
434706592512.0,16.0,16321.12,15408.050349650355,0.01953125,95.0,0
434706592768.0,16.0,16321.12,15408.050349650355,0.01953125,96.0,0
434706593024.0,16.0,19614.56,18517.241958041966,0.0,94.0,0
434706593280.0,16.0,19614.56,18517.241958041966,0.0,94.0,0
434706593536.0,16.0,19614.56,18517.241958041966,0.0,98.0,0
434706593792.0,17.0,19614.56,18517.241958041966,0.0,103.0,0
434706594048.0,17.0,19614.56,18517.241958041966,0.0,107.0,0
434706594304.0,17.0,19614.56,18517.241958041966,0.0,107.0,0
434706594560.0,16.0,19614.56,18517.241958041966,0.0,107.0,0
434706594816.0,16.0,19614.56,18517.241958041966,0.0,107.0,0
434706595072.0,16.0,19614.56,18517.241958041966,0.0,105.0,0
434706595328.0,17.0,19614.56,18517.241958041966,0.0,105.0,0
434706595584.0,16.0,15843.04,14956.716083916092,0.0234375,110.0,0
434706595840.0,15.0,15843.04,14956.716083916092,0.046875,110.0,0
434706596096.0,14.0,16268.0,15357.902097902106,0.01953125,110.0,0
434706596352.0,14.0,16268.0,15357.902097902106,0.0,108.0,0
434706596608.0,14.0,16268.0,15357.902097902106,0.015625,106.0,0
434706596864.0,14.0,16268.0,15357.902097902106,0.01953125,104.0,0
434706597120.0,14.0,15152.48,14304.78881118882,0.0234375,115.0,0
434706597376.0,14.0,15152.48,14304.78881118882,0.015625,115.0,0
434706597632.0,14.0,15152.48,14304.78881118882,0.0,111.0,0
434706597888.0,14.0,15272.0,14417.622377622383,0.03515625,101.0,0
434706598144.0,14.0,15272.0,14417.622377622383,0.02734375,89.0,0
434706598400.0,14.0,15272.0,14417.622377622383,0.01953125,88.0,0
434706598656.0,14.0,15325.12,14467.770629370636,0.015625,84.0,0
434706598912.0,15.0,15325.12,14467.770629370636,0.0546875,84.0,0
434706599168.0,15.0,15285.28,14430.159440559448,0.0859375,83.0,0
434706599424.0,15.0,15285.28,14430.159440559448,0.19140625,84.0,0
434706599680.0,15.0,15285.28,14430.159440559448,0.15234375,83.0,0
434706599936.0,16.0,13133.92,12399.155244755251,0.19140625,83.0,0
434706600192.0,16.0,13133.92,12399.155244755251,0.1875,83.0,0
434706600448.0,17.0,18711.52,17664.721678321686,0.25390625,83.0,0
434706600704.0,19.0,18711.52,17664.721678321686,0.1640625,84.0,0
434706600960.0,22.0,18711.52,17664.721678321686,0.21484375,84.0,0
434706601216.0,22.0,17529.6,16548.923076923085,0.1171875,84.0,0
434706601472.0,22.0,17529.6,16548.923076923085,0.16796875,85.0,0
434706601728.0,21.0,17529.6,16548.923076923085,0.1640625,84.0,0
434706601984.0,21.0,18698.24,17652.184615384624,0.21484375,85.0,0
434706602240.0,21.0,18698.24,17652.184615384624,0.16015625,85.0,0
434706602496.0,22.0,18698.24,17652.184615384624,0.08984375,89.0,0
434706602752.0,22.0,18751.36,17702.332867132875,0.12890625,90.0,0
434706603008.0,22.0,18751.36,17702.332867132875,0.12890625,90.0,0
434706603264.0,22.0,18910.72,17852.77762237763,0.11328125,90.0,0
434706603520.0,22.0,18910.72,17852.77762237763,0.1796875,89.0,0
434706603776.0,22.0,18910.72,17852.77762237763,0.21484375,89.0,0
434706604032.0,22.0,18910.72,17852.77762237763,0.203125,91.0,0
434706604288.0,22.0,18844.32,17790.092307692317,0.27734375,91.0,0
434706604544.0,21.0,18844.32,17790.092307692317,0.28125,91.0,0
434706604800.0,21.0,18844.32,17790.092307692317,0.2109375,92.0,0
434706605056.0,21.0,19269.28,18191.27832167833,0.22265625,92.0,0
434706605312.0,21.0,19269.28,18191.27832167833,0.31640625,91.0,0
434706605568.0,21.0,19269.28,18191.27832167833,0.2421875,90.0,0
434706605824.0,21.0,18751.36,17702.332867132875,0.21875,92.0,0
434706606080.0,20.0,18751.36,17702.332867132875,0.21875,92.0,0
434706606336.0,20.0,18751.36,17702.332867132875,0.1796875,91.0,0
434706606592.0,20.0,19309.12,18228.88951048952,0.19921875,90.0,0
434706606848.0,20.0,19309.12,18228.88951048952,0.15234375,88.0,0
434706607104.0,20.0,19309.12,18228.88951048952,0.09765625,88.0,0
434706607360.0,20.0,19309.12,18228.88951048952,0.11328125,89.0,0
434706607616.0,20.0,19309.12,18228.88951048952,0.1328125,89.0,0
434706607872.0,20.0,17755.36,16762.053146853155,0.09375,87.0,0
434706608128.0,19.0,17755.36,16762.053146853155,0.05078125,85.0,0
434706608384.0,18.0,17755.36,16762.053146853155,0.08203125,85.0,0
434706608640.0,18.0,19641.12,18542.31608391609,0.09375,82.0,0
434706608896.0,18.0,19641.12,18542.31608391609,0.4375,84.0,0
434706609152.0,18.0,19641.12,18542.31608391609,0.44140625,88.0,0
434706609408.0,18.0,20305.12,19169.16923076924,0.46875,85.0,0
434706609664.0,18.0,20305.12,19169.16923076924,0.45703125,85.0,0
434706609920.0,18.0,20676.96,19520.206993007007,0.515625,86.0,0
434706610176.0,18.0,20676.96,19520.206993007007,0.49609375,86.0,0
434706610432.0,19.0,20676.96,19520.206993007007,0.1484375,86.0,0
434706610688.0,19.0,20318.4,19181.706293706306,0.12890625,89.0,0
434706610944.0,19.0,20318.4,19181.706293706306,0.25,89.0,0
434706611200.0,19.0,20318.4,19181.706293706306,0.2890625,92.0,0
434706611456.0,19.0,20623.84,19470.05874125876,0.3828125,92.0,0
434706611712.0,19.0,20623.84,19470.05874125876,0.4609375,91.0,0
434706611968.0,19.0,20623.84,19470.05874125876,0.421875,91.0,0
434706612224.0,19.0,20252.0,19119.02097902099,0.40234375,96.0,0
434706612480.0,19.0,20252.0,19119.02097902099,0.26953125,96.0,0
434706612736.0,19.0,20252.0,19119.02097902099,0.25,102.0,0
434706612992.0,19.0,21712.8,20498.09790209792,0.140625,100.0,0
434706613248.0,20.0,21712.8,20498.09790209792,0.41015625,98.0,0
434706613504.0,20.0,21712.8,20498.09790209792,0.46484375,103.0,0
434706613760.0,21.0,19601.28,18504.704895104907,0.45703125,104.0,0
434706614016.0,21.0,19601.28,18504.704895104907,0.53515625,103.0,0
434706614272.0,21.0,19601.28,18504.704895104907,0.6953125,104.0,0
434706614528.0,21.0,19216.16,18141.13006993008,0.2578125,104.0,0
434706614784.0,21.0,19216.16,18141.13006993008,0.16015625,103.0,0
434706615040.0,21.0,19216.16,18141.13006993008,0.31640625,103.0,0
434706615296.0,21.0,18897.44,17840.240559440568,0.296875,102.0,0
434706615552.0,21.0,18897.44,17840.240559440568,0.31640625,101.0,0
434706615808.0,20.0,18897.44,17840.240559440568,0.3515625,102.0,0
434706616064.0,20.0,18897.44,17840.240559440568,0.41015625,106.0,0
434706616320.0,20.0,18897.44,17840.240559440568,0.3828125,110.0,0
434706616576.0,20.0,19043.52,17978.148251748262,0.421875,111.0,0
434706616832.0,19.0,19043.52,17978.148251748262,0.4140625,103.0,0
434706617088.0,18.0,19043.52,17978.148251748262,0.34375,103.0,0
434706617344.0,18.0,17596.0,16611.6083916084,0.234375,105.0,0
434706617600.0,18.0,17596.0,16611.6083916084,0.1796875,103.0,0
434706617856.0,18.0,17596.0,16611.6083916084,0.1171875,103.0,0
434706618112.0,18.0,18671.68,17627.110489510498,0.125,103.0,0
434706618368.0,18.0,18671.68,17627.110489510498,0.234375,103.0,0
434706618624.0,19.0,18671.68,17627.110489510498,0.2109375,103.0,0
434706618880.0,19.0,19933.28,18818.13146853148,0.2421875,107.0,0
434706619136.0,19.0,19933.28,18818.13146853148,0.20703125,110.0,0
434706619392.0,19.0,21380.8,20184.67132867134,0.25390625,113.0,0
434706619648.0,19.0,21380.8,20184.67132867134,0.25,115.0,0
434706619904.0,19.0,21380.8,20184.67132867134,0.17578125,119.0,0
434706620160.0,19.0,21380.8,20184.67132867134,0.2109375,119.0,0
434706620416.0,19.0,21765.92,20548.246153846165,0.2109375,119.0,0
434706620672.0,18.0,21765.92,20548.246153846165,0.234375,115.0,0
434706620928.0,18.0,23572.0,22253.286713286725,0.22265625,117.0,0
434706621184.0,19.0,23572.0,22253.286713286725,0.2421875,121.0,0
434706621440.0,19.0,23572.0,22253.286713286725,0.2890625,118.0,0
434706621696.0,19.0,23744.64,22416.268531468544,0.2578125,118.0,0
434706621952.0,20.0,23744.64,22416.268531468544,0.14453125,118.0,0
434706622208.0,20.0,23744.64,22416.268531468544,0.15234375,116.0,0
434706622464.0,21.0,23744.64,22416.268531468544,0.234375,114.0,0
434706622720.0,21.0,23253.28,21952.397202797216,0.1796875,115.0,0
434706622976.0,21.0,23253.28,21952.397202797216,0.3203125,114.0,0
434706623232.0,21.0,23479.04,22165.52727272728,0.3125,108.0,0
434706623488.0,21.0,23479.04,22165.52727272728,0.16796875,105.0,0
434706623744.0,21.0,23479.04,22165.52727272728,0.30078125,105.0,0
434706624000.0,21.0,22177.6,20936.89510489512,0.58203125,100.0,0
434706624256.0,21.0,22177.6,20936.89510489512,0.40234375,102.0,0
434706624512.0,21.0,21819.04,20598.394405594416,0.3046875,102.0,0
434706624768.0,21.0,21819.04,20598.394405594416,0.32421875,101.0,0
434706625024.0,21.0,21819.04,20598.394405594416,0.2265625,100.0,0
434706625280.0,21.0,21580.0,20372.727272727283,0.296875,97.0,0
434706625536.0,21.0,21580.0,20372.727272727283,0.2578125,97.0,0
434706625792.0,21.0,21580.0,20372.727272727283,0.2890625,96.0,0
434706626048.0,21.0,20291.84,19156.632167832176,0.2890625,94.0,0
434706626304.0,21.0,20291.84,19156.632167832176,0.3046875,96.0,0
434706626560.0,21.0,20291.84,19156.632167832176,0.33203125,94.0,0
434706626816.0,21.0,20411.36,19269.465734265745,0.35546875,95.0,0
434706627072.0,21.0,20411.36,19269.465734265745,0.30859375,95.0,0
434706627328.0,21.0,20411.36,19269.465734265745,0.30078125,96.0,0
434706627584.0,21.0,23970.4,22629.39860139861,0.32421875,98.0,0
434706627840.0,22.0,23970.4,22629.39860139861,0.33984375,98.0,0
434706628096.0,22.0,22031.52,20798.987412587427,0.34765625,97.0,0
434706628352.0,22.0,22031.52,20798.987412587427,0.3125,97.0,0
434706628608.0,21.0,22031.52,20798.987412587427,0.328125,98.0,0
434706628864.0,21.0,22031.52,20798.987412587427,0.29296875,102.0,0
434706629120.0,21.0,22483.04,21225.247552447563,0.203125,103.0,0
434706629376.0,21.0,22483.04,21225.247552447563,0.2265625,103.0,0
434706629632.0,20.0,22483.04,21225.247552447563,0.265625,102.0,0
434706629888.0,20.0,22483.04,21225.247552447563,0.2734375,101.0,0
434706630144.0,20.0,22483.04,21225.247552447563,0.17578125,99.0,0
434706630400.0,20.0,22483.04,21225.247552447563,0.22265625,98.0,0
434706630656.0,20.0,22483.04,21225.247552447563,0.23046875,97.0,0
434750058752.0,16.0,20305.12,19169.16923076924,0.0,97.0,1
434750059264.0,16.0,19455.2,18366.797202797214,0.0,92.0,1
434750059520.0,16.0,19455.2,18366.797202797214,0.01953125,90.0,1
434750059776.0,16.0,19455.2,18366.797202797214,0.05078125,89.0,1
434750060032.0,17.0,23904.0,22566.713286713297,0.0546875,89.0,1
434750060288.0,17.0,23904.0,22566.713286713297,0.08984375,85.0,1
434750060544.0,17.0,23904.0,22566.713286713297,0.15234375,81.0,1
434750060800.0,17.0,23904.0,22566.713286713297,0.03125,81.0,1
434750061056.0,17.0,23904.0,22566.713286713297,0.0234375,82.0,1
434750061312.0,17.0,23904.0,22566.713286713297,0.0234375,82.0,1
434750061568.0,16.0,23306.4,22002.545454545467,0.01953125,76.0,1
434750061824.0,16.0,23306.4,22002.545454545467,0.0234375,76.0,1
434750062080.0,15.0,23306.4,22002.545454545467,0.12109375,73.0,1
434750062336.0,15.0,23306.4,22002.545454545467,0.04296875,73.0,1
434750062592.0,15.0,23306.4,22002.545454545467,0.06640625,69.0,1
434750062848.0,15.0,23306.4,22002.545454545467,0.03515625,69.0,1
434750063104.0,15.0,21115.2,19933.93006993008,0.10546875,70.0,1
434750063360.0,14.0,21115.2,19933.93006993008,0.12109375,72.0,1
434750063616.0,14.0,23173.6,21877.17482517484,0.0234375,72.0,1
434750063872.0,14.0,23173.6,21877.17482517484,0.015625,72.0,1
434750064128.0,14.0,23173.6,21877.17482517484,0.0,73.0,1
434750064384.0,15.0,23173.6,21877.17482517484,0.0,75.0,1
434750064640.0,15.0,23173.6,21877.17482517484,0.0,77.0,1
434750064896.0,15.0,23173.6,21877.17482517484,0.0,78.0,1
434750065152.0,14.0,23173.6,21877.17482517484,0.0,78.0,1
434750065408.0,14.0,23173.6,21877.17482517484,0.0,77.0,1
434750065664.0,14.0,19508.32,18416.945454545465,0.0,82.0,1
434750065920.0,13.0,19508.32,18416.945454545465,0.0,80.0,1
434750066176.0,13.0,19508.32,18416.945454545465,0.0,87.0,1
434750066432.0,12.0,19508.32,18416.945454545465,0.0,95.0,1
434750066688.0,12.0,19508.32,18416.945454545465,0.0,96.0,1
434750066944.0,12.0,18512.32,17476.66573426574,0.0,95.0,1
434750067200.0,12.0,18512.32,17476.66573426574,0.0,94.0,1
434750067456.0,12.0,18512.32,17476.66573426574,0.0,92.0,1
434750067712.0,12.0,17410.079999999998,16436.089510489517,0.0,91.0,1
434750067968.0,12.0,17410.079999999998,16436.089510489517,0.0,89.0,1
434750068224.0,12.0,17410.079999999998,16436.089510489517,0.0,88.0,1
434750068480.0,12.0,17410.079999999998,16436.089510489517,0.0,87.0,1
434750068736.0,12.0,17410.079999999998,16436.089510489517,0.0,87.0,1
434750068992.0,12.0,17410.079999999998,16436.089510489517,0.0,85.0,1
434750069248.0,12.0,17410.079999999998,16436.089510489517,0.0,85.0,1
434750069504.0,12.0,14900.16,14066.584615384623,0.0,82.0,1
434750069760.0,11.0,14900.16,14066.584615384623,0.0,80.0,1
434750070016.0,11.0,14900.16,14066.584615384623,0.0,80.0,1
434750070272.0,11.0,14900.16,14066.584615384623,0.0,78.0,1
434750070528.0,11.0,14900.16,14066.584615384623,0.0,77.0,1
434750070784.0,11.0,14900.16,14066.584615384623,0.0,76.0,1
434750071040.0,11.0,14900.16,14066.584615384623,0.0,77.0,1
434750071296.0,11.0,14900.16,14066.584615384623,0.0,77.0,1
434750071552.0,11.0,14900.16,14066.584615384623,0.0,77.0,1
434750071808.0,11.0,14900.16,14066.584615384623,0.0,77.0,1
434750072064.0,11.0,14900.16,14066.584615384623,0.0,77.0,1
434750072320.0,11.0,14900.16,14066.584615384623,0.0,78.0,1
434750072576.0,11.0,14900.16,14066.584615384623,0.0,80.0,1
434750072832.0,11.0,14900.16,14066.584615384623,0.0,80.0,1
434750073088.0,11.0,14900.16,14066.584615384623,0.0,80.0,1
434750073344.0,11.0,14900.16,14066.584615384623,0.0,79.0,1
434750073600.0,11.0,11805.92,11145.448951048957,0.0,80.0,1
434750073856.0,10.0,11805.92,11145.448951048957,0.015625,81.0,1
434750074112.0,9.0,11805.92,11145.448951048957,0.0,81.0,1
434750074368.0,9.0,11805.92,11145.448951048957,0.015625,82.0,1
434750074624.0,9.0,11805.92,11145.448951048957,0.0,82.0,1
434750074880.0,9.0,11805.92,11145.448951048957,0.0,82.0,1
434750075136.0,9.0,11805.92,11145.448951048957,0.02734375,82.0,1
434750075392.0,9.0,11805.92,11145.448951048957,0.01953125,81.0,1
434750075648.0,9.0,11805.92,11145.448951048957,0.015625,81.0,1
434750075904.0,9.0,11805.92,11145.448951048957,0.03515625,79.0,1
434750076160.0,9.0,11805.92,11145.448951048957,0.0,80.0,1
434750076416.0,9.0,11805.92,11145.448951048957,0.0,81.0,1
434750076672.0,9.0,11805.92,11145.448951048957,0.0,80.0,1
434750076928.0,9.0,11805.92,11145.448951048957,0.0,80.0,1
434750077184.0,9.0,11805.92,11145.448951048957,0.0,79.0,1
434750077440.0,8.0,9853.76,9302.500699300705,0.0,77.0,1
434750077696.0,8.0,9853.76,9302.500699300705,0.0,77.0,1
434750077952.0,7.0,9853.76,9302.500699300705,0.0,78.0,1
434750078208.0,7.0,9853.76,9302.500699300705,0.0,78.0,1
434750078464.0,7.0,9853.76,9302.500699300705,0.0234375,78.0,1
434750078720.0,7.0,8910.88,8412.369230769234,0.0,79.0,1
434750078976.0,7.0,8910.88,8412.369230769234,0.0,79.0,1
434750079232.0,7.0,8910.88,8412.369230769234,0.0,80.0,1
434750079488.0,7.0,8910.88,8412.369230769234,0.0,81.0,1
434750079744.0,7.0,8910.88,8412.369230769234,0.0,81.0,1
434750080000.0,7.0,8910.88,8412.369230769234,0.0,80.0,1
434750080256.0,7.0,8910.88,8412.369230769234,0.0,80.0,1
434750080512.0,7.0,8910.88,8412.369230769234,0.0,82.0,1
434750080768.0,7.0,8910.88,8412.369230769234,0.0,83.0,1
434750081024.0,7.0,8910.88,8412.369230769234,0.0,85.0,1
434750081280.0,7.0,8910.88,8412.369230769234,0.0,85.0,1
434750081536.0,7.0,8910.88,8412.369230769234,0.0,86.0,1
434750081792.0,7.0,8910.88,8412.369230769234,0.0,86.0,1
434750082048.0,7.0,8910.88,8412.369230769234,0.0,87.0,1
434750082304.0,7.0,8910.88,8412.369230769234,0.015625,87.0,1
434750082560.0,7.0,8910.88,8412.369230769234,0.0,87.0,1
434750082816.0,7.0,8910.88,8412.369230769234,0.0,87.0,1
434750083072.0,7.0,8910.88,8412.369230769234,0.0,87.0,1
434750083328.0,7.0,8910.88,8412.369230769234,0.0,87.0,1
434750083584.0,7.0,7396.96,6983.14405594406,0.0,86.0,1
434750083840.0,6.0,7396.96,6983.14405594406,0.0,85.0,1
434750084096.0,6.0,7396.96,6983.14405594406,0.0,84.0,1
434750084352.0,6.0,7396.96,6983.14405594406,0.0,83.0,1
434750084608.0,6.0,7396.96,6983.14405594406,0.0,83.0,1
434750084864.0,6.0,7396.96,6983.14405594406,0.0,81.0,1
434750085120.0,6.0,7396.96,6983.14405594406,0.0,81.0,1
434750085376.0,6.0,7396.96,6983.14405594406,0.0,81.0,1
434750085632.0,6.0,7396.96,6983.14405594406,0.0,81.0,1
434750085888.0,6.0,6679.839999999999,6306.142657342662,0.0,82.0,1
434750086144.0,6.0,6679.839999999999,6306.142657342662,0.0,82.0,1
434750086400.0,6.0,6679.839999999999,6306.142657342662,0.0,82.0,1
434750086656.0,5.0,6679.839999999999,6306.142657342662,0.0,83.0,1
434750086912.0,5.0,6560.32,6193.309090909095,0.0,83.0,1
434750087168.0,5.0,6560.32,6193.309090909095,0.0,83.0,1
434750087424.0,6.0,6560.32,6193.309090909095,0.0,83.0,1
434750087680.0,6.0,6560.32,6193.309090909095,0.0,83.0,1
434750087936.0,6.0,6560.32,6193.309090909095,0.0,84.0,1
434750088192.0,6.0,5298.719999999999,5002.288111888114,0.0,84.0,1
434750088448.0,6.0,5298.719999999999,5002.288111888114,0.0,84.0,1
434750088704.0,6.0,5298.719999999999,5002.288111888114,0.0,85.0,1
434750088960.0,6.0,5298.719999999999,5002.288111888114,0.0,86.0,1
434750089216.0,6.0,5072.96,4789.158041958044,0.0,85.0,1
434750089472.0,6.0,5072.96,4789.158041958044,0.0,86.0,1
434750089728.0,7.0,5072.96,4789.158041958044,0.0,87.0,1
434750089984.0,7.0,5325.28,5027.3622377622405,0.0,87.0,1
434750090240.0,8.0,5325.28,5027.3622377622405,0.0,87.0,1
434750090496.0,8.0,5325.28,5027.3622377622405,0.0,88.0,1
434750090752.0,9.0,5059.679999999999,4776.620979020981,0.0,88.0,1
434750091008.0,9.0,5059.679999999999,4776.620979020981,0.0,88.0,1
434750091264.0,9.0,5059.679999999999,4776.620979020981,0.0,87.0,1
434750091520.0,9.0,5059.679999999999,4776.620979020981,0.0,87.0,1
434750091776.0,9.0,7011.839999999999,6619.569230769234,0.0,87.0,1
434750092032.0,11.0,7011.839999999999,6619.569230769234,0.0,87.0,1
434750092288.0,13.0,7011.839999999999,6619.569230769234,0.0,87.0,1
434750092544.0,13.0,7011.839999999999,6619.569230769234,0.0,87.0,1
434750092800.0,14.0,8153.919999999999,7697.756643356647,0.015625,88.0,1
434750093056.0,15.0,8153.919999999999,7697.756643356647,0.0,88.0,1
434750093312.0,15.0,8153.919999999999,7697.756643356647,0.0,88.0,1
434750093568.0,16.0,8153.919999999999,7697.756643356647,0.0,88.0,1
434750093824.0,16.0,8273.44,7810.590209790214,0.0,88.0,1
434750094080.0,16.0,8273.44,7810.590209790214,0.0,87.0,1
