Time [s/256],Respiration Rate (rpm),Breathing Volume (liters/min),Adjusted Breathing Volume (liters/min),Activity (g),Heart Rate (bpm),Stress Levels
438024926976.0,15.0,6228.32,5879.882517482521,0.015625,92.0,0.0
438024927232.0,15.0,6228.32,5879.882517482521,0.0,92.0,0.0
438024927488.0,16.0,6228.32,5879.882517482521,0.0,94.0,0.0
438024927744.0,16.0,6387.679999999999,6030.327272727276,0.0,95.0,0.0
438024928000.0,16.0,6387.679999999999,6030.327272727276,0.0,95.0,0.0
438024928256.0,16.0,6387.679999999999,6030.327272727276,0.0,95.0,0.0
438024928512.0,16.0,6387.679999999999,6030.327272727276,0.0,95.0,0.0
438024928768.0,16.0,6387.679999999999,6030.327272727276,0.0,94.0,0.0
438024929024.0,16.0,5803.36,5478.696503496507,0.0,94.0,0.0
438024929280.0,16.0,5803.36,5478.696503496507,0.0,93.0,0.0
438024929536.0,15.0,5803.36,5478.696503496507,0.015625,93.0,0.0
438024929792.0,15.0,6188.48,5842.271328671332,0.015625,94.0,0.0
438024930048.0,15.0,6188.48,5842.271328671332,0.015625,94.0,0.0
438024930304.0,15.0,6188.48,5842.271328671332,0.0,93.0,0.0
438024930560.0,15.0,6188.48,5842.271328671332,0.0,94.0,0.0
438024930816.0,15.0,6188.48,5842.271328671332,0.0,94.0,0.0
438024931072.0,15.0,5763.52,5441.085314685319,0.0,94.0,0.0
438024931328.0,15.0,5763.52,5441.085314685319,0.0,93.0,0.0
438024931584.0,15.0,5763.52,5441.085314685319,0.0,94.0,0.0
438024931840.0,15.0,5763.52,5441.085314685319,0.0234375,94.0,0.0
438024932096.0,15.0,7450.08,7033.2923076923125,0.0546875,94.0,0.0
438024932352.0,14.0,7450.08,7033.2923076923125,0.0234375,94.0,0.0
438024932608.0,14.0,10969.28,10355.613986013994,0.015625,95.0,0.0
438024932864.0,15.0,10969.28,10355.613986013994,0.0,95.0,0.0
438024933120.0,15.0,10969.28,10355.613986013994,0.0,95.0,0.0
438024933376.0,16.0,10969.28,10355.613986013994,0.0,95.0,0.0
438024933632.0,16.0,10969.28,10355.613986013994,0.0,95.0,0.0
438024933888.0,16.0,10969.28,10355.613986013994,0.0,96.0,0.0
438024934144.0,15.0,10969.28,10355.613986013994,0.0,97.0,0.0
438024934400.0,15.0,10969.28,10355.613986013994,0.0,99.0,0.0
438024934656.0,15.0,11766.08,11107.837762237768,0.0,100.0,0.0
438024934912.0,14.0,11766.08,11107.837762237768,0.015625,101.0,0.0
438024935168.0,14.0,11766.08,11107.837762237768,0.0,102.0,0.0
438024935424.0,13.0,11766.08,11107.837762237768,0.0,104.0,0.0
438024935680.0,13.0,11766.08,11107.837762237768,0.015625,106.0,0.0
438024935936.0,13.0,11766.08,11107.837762237768,0.015625,107.0,0.0
438024936192.0,14.0,11766.08,11107.837762237768,0.0,108.0,0.0
438024936448.0,14.0,11766.08,11107.837762237768,0.0,107.0,0.0
438024936704.0,14.0,11766.08,11107.837762237768,0.0,106.0,0.0
438024936960.0,13.0,11766.08,11107.837762237768,0.0,105.0,0.0
438024937216.0,13.0,11766.08,11107.837762237768,0.01953125,104.0,0.0
438024937472.0,13.0,11766.08,11107.837762237768,0.0234375,104.0,0.0
438024937728.0,13.0,11766.08,11107.837762237768,0.0,103.0,0.0
438024937984.0,13.0,11766.08,11107.837762237768,0.0,104.0,0.0
438024938240.0,13.0,11766.08,11107.837762237768,0.0,104.0,0.0
438024938496.0,13.0,11766.08,11107.837762237768,0.0,103.0,0.0
438024938752.0,13.0,11766.08,11107.837762237768,0.0,102.0,0.0
438024939008.0,11.0,8831.199999999999,8337.146853146858,0.0,100.0,0.0
438024939264.0,9.0,8831.199999999999,8337.146853146858,0.0,100.0,0.0
438024939520.0,9.0,8831.199999999999,8337.146853146858,0.0,99.0,0.0
438024939776.0,9.0,8831.199999999999,8337.146853146858,0.0,99.0,0.0
438024940032.0,9.0,8831.199999999999,8337.146853146858,0.0,97.0,0.0
438024940288.0,9.0,8831.199999999999,8337.146853146858,0.0,95.0,0.0
438024940544.0,9.0,8831.199999999999,8337.146853146858,0.0,94.0,0.0
438024940800.0,9.0,8831.199999999999,8337.146853146858,0.0,92.0,0.0
438024941056.0,9.0,8831.199999999999,8337.146853146858,0.0,92.0,0.0
438024941312.0,9.0,8153.919999999999,7697.756643356647,0.0,92.0,0.0
438024941568.0,9.0,8153.919999999999,7697.756643356647,0.0,92.0,0.0
438024941824.0,9.0,8153.919999999999,7697.756643356647,0.0,93.0,0.0
438024942080.0,8.0,7954.719999999999,7509.700699300703,0.0,93.0,0.0
438024942336.0,8.0,7954.719999999999,7509.700699300703,0.0,93.0,0.0
438024942592.0,8.0,7954.719999999999,7509.700699300703,0.0,94.0,0.0
438024942848.0,9.0,7954.719999999999,7509.700699300703,0.0,95.0,0.0
438024943104.0,9.0,8273.44,7810.590209790214,0.0,95.0,0.0
438024943360.0,9.0,8273.44,7810.590209790214,0.0,95.0,0.0
438024943616.0,9.0,8273.44,7810.590209790214,0.0,95.0,0.0
438024943872.0,9.0,8273.44,7810.590209790214,0.0,95.0,0.0
438024944128.0,9.0,8273.44,7810.590209790214,0.0,95.0,0.0
438024944384.0,9.0,8273.44,7810.590209790214,0.0,95.0,0.0
438024944640.0,9.0,8273.44,7810.590209790214,0.0,95.0,0.0
438024944896.0,9.0,8273.44,7810.590209790214,0.0,94.0,0.0
438024945152.0,9.0,8273.44,7810.590209790214,0.0,94.0,0.0
438024945408.0,9.0,8273.44,7810.590209790214,0.0,93.0,0.0
438024945664.0,9.0,8273.44,7810.590209790214,0.0,92.0,0.0
438024945920.0,9.0,8273.44,7810.590209790214,0.0,93.0,0.0
438024946176.0,9.0,8273.44,7810.590209790214,0.0,93.0,0.0
438024946432.0,9.0,8273.44,7810.590209790214,0.0,94.0,0.0
438024946688.0,8.0,5856.48,5528.844755244758,0.0,94.0,0.0
438024946944.0,8.0,5856.48,5528.844755244758,0.0,94.0,0.0
438024947200.0,7.0,5856.48,5528.844755244758,0.0,93.0,0.0
438024947456.0,7.0,5856.48,5528.844755244758,0.0,92.0,0.0
438024947712.0,7.0,5856.48,5528.844755244758,0.0,92.0,0.0
438024947968.0,7.0,5856.48,5528.844755244758,0.0,93.0,0.0
438024948224.0,7.0,5856.48,5528.844755244758,0.0,93.0,0.0
438024948480.0,7.0,4076.96,3848.878321678324,0.0,94.0,0.0
438024948736.0,7.0,4076.96,3848.878321678324,0.015625,95.0,0.0
438024948992.0,7.0,4076.96,3848.878321678324,0.03125,95.0,0.0
438024949248.0,7.0,4076.96,3848.878321678324,0.02734375,96.0,0.0
438024949504.0,7.0,4076.96,3848.878321678324,0.0,96.0,0.0
438024949760.0,7.0,4076.96,3848.878321678324,0.0,97.0,0.0
438024950016.0,7.0,4076.96,3848.878321678324,0.0,97.0,0.0
438024950272.0,7.0,4076.96,3848.878321678324,0.0,97.0,0.0
438024950528.0,7.0,3041.12,2870.9874125874144,0.0,97.0,0.0
438024950784.0,7.0,3041.12,2870.9874125874144,0.0,96.0,0.0
438024951040.0,7.0,3041.12,2870.9874125874144,0.0,95.0,0.0
438024951296.0,7.0,3041.12,2870.9874125874144,0.0,94.0,0.0
438024951552.0,7.0,3041.12,2870.9874125874144,0.0,94.0,0.0
438024951808.0,7.0,3041.12,2870.9874125874144,0.0,93.0,0.0
438024952064.0,7.0,3041.12,2870.9874125874144,0.0,93.0,0.0
438024952320.0,7.0,2988.0,2820.839160839162,0.0,93.0,0.0
438024952576.0,7.0,2988.0,2820.839160839162,0.015625,91.0,0.0
438024952832.0,8.0,2988.0,2820.839160839162,0.0,90.0,0.0
438024953088.0,8.0,2988.0,2820.839160839162,0.0,90.0,0.0
438024953344.0,8.0,3200.48,3021.4321678321694,0.0,90.0,0.0
438024953600.0,8.0,3200.48,3021.4321678321694,0.0,89.0,0.0
438024953856.0,9.0,3200.48,3021.4321678321694,0.0,89.0,0.0
438024954112.0,9.0,3200.48,3021.4321678321694,0.0,90.0,0.0
438024954368.0,9.0,3080.96,2908.598601398603,0.0,89.0,0.0
438024954624.0,9.0,3080.96,2908.598601398603,0.0,89.0,0.0
438024954880.0,9.0,3080.96,2908.598601398603,0.0,89.0,0.0
438024955136.0,9.0,2828.64,2670.394405594407,0.0,89.0,0.0
438024955392.0,9.0,2828.64,2670.394405594407,0.0,89.0,0.0
438024955648.0,9.0,2828.64,2670.394405594407,0.0,90.0,0.0
438024955904.0,9.0,3652.0,3447.692307692309,0.0,91.0,0.0
438024956160.0,10.0,3652.0,3447.692307692309,0.0,91.0,0.0
438024956416.0,11.0,3652.0,3447.692307692309,0.0,92.0,0.0
438024956672.0,12.0,3652.0,3447.692307692309,0.0,91.0,0.0
438024956928.0,12.0,4063.68,3836.341258741261,0.0,90.0,0.0
438024957184.0,12.0,4063.68,3836.341258741261,0.0,90.0,0.0
438024957440.0,12.0,4063.68,3836.341258741261,0.0,88.0,0.0
438024957696.0,13.0,4063.68,3836.341258741261,0.0,88.0,0.0
438024957952.0,13.0,4156.639999999999,3924.1006993007018,0.0,89.0,0.0
438024958208.0,14.0,4156.639999999999,3924.1006993007018,0.0,89.0,0.0
438024958464.0,14.0,4156.639999999999,3924.1006993007018,0.0,88.0,0.0
438024958720.0,15.0,4462.08,4212.453146853149,0.0,87.0,0.0
438024958976.0,16.0,4462.08,4212.453146853149,0.0,86.0,0.0
438024959232.0,17.0,4462.08,4212.453146853149,0.0,86.0,0.0
438024959488.0,17.0,4462.08,4212.453146853149,0.0,86.0,0.0
438024959744.0,17.0,4807.36,4538.416783216786,0.0,86.0,0.0
438024960000.0,17.0,4807.36,4538.416783216786,0.0,86.0,0.0
438024960256.0,17.0,4807.36,4538.416783216786,0.0,87.0,0.0
438024960512.0,17.0,4807.36,4538.416783216786,0.0,87.0,0.0
438024960768.0,17.0,4940.16,4663.787412587415,0.0,88.0,0.0
438024961024.0,17.0,4940.16,4663.787412587415,0.01953125,88.0,0.0
438024961280.0,16.0,4940.16,4663.787412587415,0.0,88.0,0.0
438024961536.0,16.0,4940.16,4663.787412587415,0.015625,89.0,0.0
438024961792.0,16.0,5577.599999999999,5265.566433566436,0.015625,91.0,0.0
438024962048.0,16.0,5577.599999999999,5265.566433566436,0.015625,91.0,0.0
438024962304.0,16.0,5577.599999999999,5265.566433566436,0.0,91.0,0.0
438024962560.0,16.0,5577.599999999999,5265.566433566436,0.0,90.0,0.0
438024962816.0,16.0,5577.599999999999,5265.566433566436,0.0,90.0,0.0
438024963072.0,16.0,4900.32,4626.176223776227,0.0,90.0,0.0
438024963328.0,16.0,4900.32,4626.176223776227,0.0,90.0,0.0
438024963584.0,15.0,4900.32,4626.176223776227,0.0,90.0,0.0
438024963840.0,15.0,4900.32,4626.176223776227,0.0,90.0,0.0
438024964096.0,15.0,4900.32,4626.176223776227,0.0,90.0,0.0
438024964352.0,15.0,4687.84,4425.583216783219,0.0,89.0,0.0
438024964608.0,15.0,4687.84,4425.583216783219,0.0,88.0,0.0
438024964864.0,14.0,4687.84,4425.583216783219,0.0,86.0,0.0
438024965120.0,14.0,4687.84,4425.583216783219,0.0,87.0,0.0
438024965376.0,14.0,4913.599999999999,4638.71328671329,0.015625,87.0,0.0
438024965632.0,14.0,4913.599999999999,4638.71328671329,0.0,87.0,0.0
438024965888.0,14.0,4913.599999999999,4638.71328671329,0.0,86.0,0.0
438024966144.0,14.0,5152.639999999999,4864.380419580422,0.0,86.0,0.0
438024966400.0,14.0,5152.639999999999,4864.380419580422,0.0,86.0,0.0
438024966656.0,14.0,5152.639999999999,4864.380419580422,0.0,85.0,0.0
438024966912.0,15.0,5152.639999999999,4864.380419580422,0.0,84.0,0.0
438024967168.0,14.0,4913.599999999999,4638.71328671329,0.0,83.0,0.0
438024967424.0,14.0,4913.599999999999,4638.71328671329,0.0,83.0,0.0
438024967680.0,14.0,4913.599999999999,4638.71328671329,0.0,84.0,0.0
438024967936.0,14.0,4913.599999999999,4638.71328671329,0.0,84.0,0.0
438024968192.0,14.0,4661.28,4400.509090909093,0.0,84.0,0.0
438024968448.0,14.0,4661.28,4400.509090909093,0.0,84.0,0.0
438024968704.0,14.0,4661.28,4400.509090909093,0.0,83.0,0.0
438024968960.0,14.0,4661.28,4400.509090909093,0.0,83.0,0.0
438024969216.0,14.0,4090.24,3861.4153846153854,0.0,83.0,0.0
438024969472.0,14.0,4090.24,3861.4153846153854,0.0,83.0,0.0
438024969728.0,14.0,4090.24,3861.4153846153854,0.0,82.0,0.0
438024969984.0,14.0,4090.24,3861.4153846153854,0.0,82.0,0.0
438024970240.0,14.0,4581.599999999999,4325.286713286716,0.0,82.0,0.0
438024970496.0,14.0,4581.599999999999,4325.286713286716,0.0,81.0,0.0
438024970752.0,15.0,4581.599999999999,4325.286713286716,0.0,80.0,0.0
438024971008.0,15.0,4581.599999999999,4325.286713286716,0.0,80.0,0.0
438024971264.0,15.0,4581.599999999999,4325.286713286716,0.0,80.0,0.0
438024971520.0,15.0,4515.2,4262.6013986014,0.0,80.0,0.0
438024971776.0,15.0,4515.2,4262.6013986014,0.0,81.0,0.0
438024972032.0,15.0,4515.2,4262.6013986014,0.0,82.0,0.0
438024972288.0,15.0,4581.599999999999,4325.286713286716,0.0,82.0,0.0
438024972544.0,15.0,4581.599999999999,4325.286713286716,0.0,81.0,0.0
438024972800.0,15.0,4581.599999999999,4325.286713286716,0.0,81.0,0.0
438024973056.0,15.0,4581.599999999999,4325.286713286716,0.0,81.0,0.0
438024973312.0,15.0,4422.24,4174.84195804196,0.015625,82.0,0.0
438024973568.0,15.0,4422.24,4174.84195804196,0.015625,83.0,0.0
438024973824.0,15.0,4422.24,4174.84195804196,0.0,86.0,0.0
438024974080.0,15.0,4422.24,4174.84195804196,0.0,86.0,0.0
438024974336.0,15.0,5431.52,5127.658741258745,0.0,88.0,0.0
438024974592.0,15.0,5431.52,5127.658741258745,0.0,88.0,0.0
438024974848.0,15.0,5431.52,5127.658741258745,0.0,87.0,0.0
438024975104.0,15.0,5431.52,5127.658741258745,0.0,87.0,0.0
438024975360.0,15.0,5458.08,5152.732867132871,0.0,89.0,0.0
438024975616.0,15.0,5458.08,5152.732867132871,0.0,89.0,0.0
438024975872.0,15.0,5458.08,5152.732867132871,0.0,89.0,0.0
438024976128.0,15.0,5537.759999999999,5227.955244755248,0.0,89.0,0.0
438024976384.0,15.0,5537.759999999999,5227.955244755248,0.015625,88.0,0.0
438024976640.0,15.0,5537.759999999999,5227.955244755248,0.0,88.0,0.0
438024976896.0,16.0,5790.08,5466.159440559444,0.0,87.0,0.0
438024977152.0,16.0,5790.08,5466.159440559444,0.0,86.0,0.0
438024977408.0,16.0,5790.08,5466.159440559444,0.0,86.0,0.0
438024977664.0,16.0,5790.08,5466.159440559444,0.0,86.0,0.0
438024977920.0,16.0,6148.639999999999,5804.660139860142,0.0,86.0,0.0
438024978176.0,16.0,6148.639999999999,5804.660139860142,0.0,86.0,0.0
438024978432.0,16.0,6148.639999999999,5804.660139860142,0.0,86.0,0.0
438024978688.0,16.0,6148.639999999999,5804.660139860142,0.0,87.0,0.0
438024978944.0,16.0,5936.16,5604.067132867136,0.0,87.0,0.0
438024979200.0,16.0,5936.16,5604.067132867136,0.0,87.0,0.0
438024979456.0,16.0,5936.16,5604.067132867136,0.0,86.0,0.0
438024979712.0,16.0,5936.16,5604.067132867136,0.0,86.0,0.0
438024979968.0,16.0,5936.16,5604.067132867136,0.0,88.0,0.0
438024980224.0,16.0,6414.24,6055.4013986014015,0.0,89.0,0.0
438024980480.0,16.0,6414.24,6055.4013986014015,0.0,89.0,0.0
438024980736.0,16.0,6414.24,6055.4013986014015,0.0,88.0,0.0
438024980992.0,15.0,6414.24,6055.4013986014015,0.0,87.0,0.0
438024981248.0,15.0,5418.24,5115.1216783216805,0.0,87.0,0.0
438024981504.0,15.0,5418.24,5115.1216783216805,0.0,87.0,0.0
438024981760.0,15.0,5418.24,5115.1216783216805,0.0,86.0,0.0
438024982016.0,15.0,5524.48,5215.418181818185,0.0,85.0,0.0
438024982272.0,16.0,5524.48,5215.418181818185,0.0,86.0,0.0
438024982528.0,16.0,5524.48,5215.418181818185,0.01953125,87.0,0.0
438024982784.0,16.0,5524.48,5215.418181818185,0.02734375,87.0,0.0
438024983040.0,16.0,6772.799999999999,6393.902097902102,0.01953125,87.0,0.0
438024983296.0,15.0,6772.799999999999,6393.902097902102,0.01953125,86.0,0.0
438024983552.0,15.0,6772.799999999999,6393.902097902102,0.015625,84.0,0.0
438024983808.0,15.0,6772.799999999999,6393.902097902102,0.01953125,84.0,0.0
438024984064.0,15.0,6772.799999999999,6393.902097902102,0.015625,86.0,0.0
438024984320.0,15.0,7503.2,7083.440559440564,0.0,88.0,0.0
438024984576.0,15.0,7503.2,7083.440559440564,0.0,89.0,0.0
438024984832.0,15.0,7503.2,7083.440559440564,0.0,91.0,0.0
438024985088.0,14.0,7503.2,7083.440559440564,0.0,94.0,0.0
438024985344.0,14.0,7569.599999999999,7146.125874125878,0.0,95.0,0.0
438024985600.0,14.0,7569.599999999999,7146.125874125878,0.0,96.0,0.0
438024985856.0,14.0,7569.599999999999,7146.125874125878,0.015625,96.0,0.0
438024986112.0,14.0,7569.599999999999,7146.125874125878,0.0,96.0,0.0
438024986368.0,14.0,7569.599999999999,7146.125874125878,0.0,98.0,0.0
438024986624.0,14.0,7569.599999999999,7146.125874125878,0.0,97.0,0.0
438024986880.0,14.0,7569.599999999999,7146.125874125878,0.0,96.0,0.0
438024987136.0,14.0,7569.599999999999,7146.125874125878,0.0,96.0,0.0
438024987392.0,14.0,7569.599999999999,7146.125874125878,0.0,94.0,0.0
438024987648.0,14.0,7569.599999999999,7146.125874125878,0.0,94.0,0.0
438024987904.0,14.0,7569.599999999999,7146.125874125878,0.0,92.0,0.0
438024988160.0,14.0,6281.44,5930.030769230772,0.0,92.0,0.0
438024988416.0,13.0,6281.44,5930.030769230772,0.0,92.0,0.0
438024988672.0,12.0,6281.44,5930.030769230772,0.0,91.0,0.0
438024988928.0,11.0,6281.44,5930.030769230772,0.0,91.0,0.0
438024989184.0,11.0,6586.88,6218.383216783221,0.0,90.0,0.0
438024989440.0,12.0,6586.88,6218.383216783221,0.0,90.0,0.0
438024989696.0,12.0,6586.88,6218.383216783221,0.0,89.0,0.0
438024989952.0,12.0,6586.88,6218.383216783221,0.015625,89.0,0.0
438024990208.0,12.0,6666.56,6293.605594405599,0.0,88.0,0.0
438024990464.0,12.0,6666.56,6293.605594405599,0.0,88.0,0.0
438024990720.0,12.0,6666.56,6293.605594405599,0.0,87.0,0.0
438024990976.0,12.0,6666.56,6293.605594405599,0.0,87.0,0.0
438024991232.0,12.0,6600.16,6230.920279720283,0.0,86.0,0.0
438024991488.0,12.0,6600.16,6230.920279720283,0.0,85.0,0.0
438024991744.0,12.0,6600.16,6230.920279720283,0.0,84.0,0.0
438024992000.0,11.0,6600.16,6230.920279720283,0.0,85.0,0.0
438024992256.0,11.0,6600.16,6230.920279720283,0.0,85.0,0.0
438024992512.0,11.0,5710.4,5390.937062937066,0.0,85.0,0.0
438024992768.0,12.0,5710.4,5390.937062937066,0.0,86.0,0.0
438024993024.0,12.0,5710.4,5390.937062937066,0.0,86.0,0.0
438024993280.0,12.0,5710.4,5390.937062937066,0.0,87.0,0.0
438024993536.0,11.0,5152.639999999999,4864.380419580422,0.0,88.0,0.0
438024993792.0,11.0,5152.639999999999,4864.380419580422,0.0,87.0,0.0
438024994048.0,11.0,5152.639999999999,4864.380419580422,0.0,88.0,0.0
438024994304.0,11.0,5152.639999999999,4864.380419580422,0.0,88.0,0.0
438024994560.0,12.0,5245.599999999999,4952.139860139862,0.0,89.0,0.0
438024994816.0,12.0,5245.599999999999,4952.139860139862,0.0,89.0,0.0
438024995072.0,12.0,5245.599999999999,4952.139860139862,0.0,89.0,0.0
438024995328.0,12.0,6533.759999999999,6168.234965034968,0.0,89.0,0.0
438024995584.0,14.0,6533.759999999999,6168.234965034968,0.0,89.0,0.0
438024995840.0,15.0,6533.759999999999,6168.234965034968,0.0,89.0,0.0
438024996096.0,15.0,6533.759999999999,6168.234965034968,0.0,89.0,0.0
438024996352.0,15.0,6068.96,5729.437762237766,0.0,90.0,0.0
438024996608.0,15.0,6068.96,5729.437762237766,0.0,90.0,0.0
438024996864.0,15.0,6068.96,5729.437762237766,0.0,91.0,0.0
438024997120.0,15.0,6308.0,5955.104895104898,0.0,91.0,0.0
438024997376.0,15.0,6308.0,5955.104895104898,0.0,91.0,0.0
438024997632.0,15.0,6308.0,5955.104895104898,0.0,91.0,0.0
438024997888.0,15.0,6308.0,5955.104895104898,0.0,91.0,0.0
438024998144.0,15.0,6613.44,6243.457342657347,0.0,92.0,0.0
438024998400.0,15.0,6613.44,6243.457342657347,0.0,92.0,0.0
438024998656.0,15.0,6613.44,6243.457342657347,0.0,92.0,0.0
438024998912.0,16.0,6613.44,6243.457342657347,0.0,92.0,0.0
438024999168.0,16.0,6666.56,6293.605594405599,0.0,92.0,0.0
438024999424.0,16.0,6666.56,6293.605594405599,0.0,91.0,0.0
438024999680.0,15.0,6666.56,6293.605594405599,0.0,91.0,0.0
438024999936.0,15.0,6666.56,6293.605594405599,0.015625,91.0,0.0
438025000192.0,16.0,6719.679999999999,6343.75384615385,0.0,91.0,0.0
438025000448.0,16.0,6719.679999999999,6343.75384615385,0.0,91.0,0.0
438025000704.0,16.0,6719.679999999999,6343.75384615385,0.0,90.0,0.0
438025000960.0,16.0,6706.4,6331.216783216787,0.0,89.0,0.0
438025001216.0,16.0,6706.4,6331.216783216787,0.0,88.0,0.0
438025001472.0,16.0,6706.4,6331.216783216787,0.0,86.0,0.0
438025001728.0,16.0,6706.4,6331.216783216787,0.0,85.0,0.0
438025001984.0,16.0,6772.799999999999,6393.902097902102,0.0234375,85.0,0.0
438025002240.0,16.0,6772.799999999999,6393.902097902102,0.0234375,86.0,0.0
438025002496.0,16.0,6772.799999999999,6393.902097902102,0.015625,87.0,0.0
438025002752.0,16.0,6772.799999999999,6393.902097902102,0.0,87.0,0.0
438025003008.0,16.0,6772.799999999999,6393.902097902102,0.0,88.0,0.0
438025003264.0,16.0,6772.799999999999,6393.902097902102,0.015625,88.0,0.0
438025003520.0,16.0,6772.799999999999,6393.902097902102,0.0,87.0,0.0
438025003776.0,16.0,6772.799999999999,6393.902097902102,0.0,87.0,0.0
438025004032.0,16.0,6772.799999999999,6393.902097902102,0.0,87.0,0.0
438025004288.0,16.0,6772.799999999999,6393.902097902102,0.0,89.0,0.0
438025004544.0,15.0,7516.48,7095.977622377627,0.0,89.0,0.0
438025004800.0,14.0,7516.48,7095.977622377627,0.0,89.0,0.0
438025005056.0,13.0,7516.48,7095.977622377627,0.0,88.0,0.0
438025005312.0,13.0,7516.48,7095.977622377627,0.0,87.0,0.0
438025005568.0,13.0,7516.48,7095.977622377627,0.0,86.0,0.0
438025005824.0,13.0,7277.44,6870.310489510493,0.0,85.0,0.0
438025006080.0,13.0,7277.44,6870.310489510493,0.0,84.0,0.0
438025006336.0,13.0,7277.44,6870.310489510493,0.0,85.0,0.0
438025006592.0,13.0,7184.48,6782.551048951053,0.0,85.0,0.0
438025006848.0,13.0,7184.48,6782.551048951053,0.0,86.0,0.0
438025007104.0,13.0,7184.48,6782.551048951053,0.02734375,87.0,0.0
438025007360.0,13.0,7184.48,6782.551048951053,0.015625,87.0,0.0
438025007616.0,13.0,7184.48,6782.551048951053,0.0,88.0,0.0
438025007872.0,13.0,7184.48,6782.551048951053,0.015625,88.0,0.0
438025008128.0,13.0,7184.48,6782.551048951053,0.015625,87.0,0.0
438025008384.0,13.0,7184.48,6782.551048951053,0.0,87.0,0.0
438025008640.0,12.0,7450.08,7033.2923076923125,0.0,87.0,0.0
438025008896.0,12.0,7450.08,7033.2923076923125,0.0,88.0,0.0
438025009152.0,11.0,7450.08,7033.2923076923125,0.0,88.0,0.0
438025009408.0,11.0,7450.08,7033.2923076923125,0.0,89.0,0.0
438025009664.0,11.0,7157.92,6757.476923076927,0.0,89.0,0.0
438025009920.0,11.0,7157.92,6757.476923076927,0.0,88.0,0.0
438025010176.0,11.0,7157.92,6757.476923076927,0.0,87.0,0.0
438025010432.0,11.0,7157.92,6757.476923076927,0.0,86.0,0.0
438025010688.0,11.0,7104.799999999999,6707.328671328674,0.0,87.0,0.0
438025010944.0,11.0,7104.799999999999,6707.328671328674,0.0,86.0,0.0
438025011200.0,11.0,7104.799999999999,6707.328671328674,0.0,85.0,0.0
438025011456.0,11.0,7104.799999999999,6707.328671328674,0.015625,85.0,0.0
438025011712.0,11.0,6839.2,6456.587412587416,0.0,84.0,0.0
438025011968.0,11.0,6839.2,6456.587412587416,0.0,84.0,0.0
438025012224.0,12.0,5989.28,5654.215384615389,0.015625,84.0,0.0
438025012480.0,13.0,5989.28,5654.215384615389,0.0,83.0,0.0
438025012736.0,14.0,5989.28,5654.215384615389,0.0,83.0,0.0
438025012992.0,14.0,5989.28,5654.215384615389,0.0,83.0,0.0
438025013248.0,14.0,6068.96,5729.437762237766,0.0,83.0,0.0
438025013504.0,14.0,6068.96,5729.437762237766,0.0,83.0,0.0
438025013760.0,14.0,6068.96,5729.437762237766,0.0,84.0,0.0
438025014016.0,14.0,6068.96,5729.437762237766,0.0,85.0,0.0
438025014272.0,14.0,6414.24,6055.4013986014015,0.0,85.0,0.0
438025014528.0,14.0,6414.24,6055.4013986014015,0.0,85.0,0.0
438025014784.0,14.0,6414.24,6055.4013986014015,0.0,84.0,0.0
438025015040.0,14.0,6414.24,6055.4013986014015,0.0,84.0,0.0
438025015296.0,14.0,6414.24,6055.4013986014015,0.0,84.0,0.0
438025015552.0,14.0,5590.88,5278.103496503499,0.0,84.0,0.0
438025015808.0,15.0,5590.88,5278.103496503499,0.0,84.0,0.0
438025016064.0,16.0,5590.88,5278.103496503499,0.015625,85.0,0.0
438025016320.0,16.0,5590.88,5278.103496503499,0.0,86.0,0.0
438025016576.0,16.0,5922.88,5591.530069930072,0.0,86.0,0.0
438025016832.0,16.0,5922.88,5591.530069930072,0.0,86.0,0.0
438025017088.0,16.0,5922.88,5591.530069930072,0.0,85.0,0.0
438025017344.0,16.0,5922.88,5591.530069930072,0.0,86.0,0.0
438025017600.0,16.0,5697.12,5378.400000000002,0.0,86.0,0.0
438025017856.0,15.0,5697.12,5378.400000000002,0.0,86.0,0.0
438025018112.0,15.0,5697.12,5378.400000000002,0.0,86.0,0.0
438025018368.0,15.0,5697.12,5378.400000000002,0.0,86.0,0.0
438025018624.0,15.0,5989.28,5654.215384615389,0.015625,87.0,0.0
438025018880.0,15.0,5989.28,5654.215384615389,0.0,87.0,0.0
438025019136.0,15.0,5989.28,5654.215384615389,0.0,84.0,0.0
438025019392.0,15.0,8406.24,7935.9608391608435,0.015625,81.0,0.0
438025019648.0,15.0,8406.24,7935.9608391608435,0.0,80.0,0.0
438025019904.0,15.0,8406.24,7935.9608391608435,0.0,79.0,0.0
438025020160.0,15.0,8406.24,7935.9608391608435,0.0234375,79.0,0.0
438025020416.0,15.0,8406.24,7935.9608391608435,0.0,80.0,0.0
438025020672.0,15.0,8406.24,7935.9608391608435,0.015625,80.0,0.0
438025020928.0,15.0,8406.24,7935.9608391608435,0.02734375,81.0,0.0
438025021184.0,15.0,8406.24,7935.9608391608435,0.0,82.0,0.0
438025021440.0,15.0,8406.24,7935.9608391608435,0.0,82.0,0.0
438025021696.0,15.0,8406.24,7935.9608391608435,0.0,83.0,0.0
438025021952.0,15.0,8406.24,7935.9608391608435,0.0,83.0,0.0
438025022208.0,15.0,8406.24,7935.9608391608435,0.0,82.0,0.0
438025022464.0,15.0,8406.24,7935.9608391608435,0.0,87.0,0.0
438025022720.0,15.0,8406.24,7935.9608391608435,0.0,92.0,0.0
