Time [s/256],Respiration Rate (rpm),Breathing Volume (liters/min),Adjusted Breathing Volume (liters/min),Activity (g),Heart Rate (bpm),Stress Levels
434749361408.0,16.0,8499.199999999999,6953.890909090911,0.0,92.0,1.0
434749361664.0,16.0,8499.199999999999,6953.890909090911,0.0,92.0,1.0
434749361920.0,16.0,8499.199999999999,6953.890909090911,0.0,92.0,1.0
434749362176.0,16.0,8499.199999999999,6953.890909090911,0.0,92.0,1.0
434749362432.0,16.0,8432.8,6899.563636363639,0.0,91.0,1.0
434749362688.0,16.0,8432.8,6899.563636363639,0.0,91.0,1.0
434749362944.0,16.0,8432.8,6899.563636363639,0.0,91.0,1.0
434749363200.0,16.0,8432.8,6899.563636363639,0.0,91.0,1.0
434749363456.0,16.0,8565.6,7008.218181818184,0.0,91.0,1.0
434749363712.0,16.0,8565.6,7008.218181818184,0.0,92.0,1.0
434749363968.0,16.0,8565.6,7008.218181818184,0.0,92.0,1.0
434749364224.0,16.0,8525.76,6975.621818181821,0.0,92.0,1.0
434749364480.0,16.0,8525.76,6975.621818181821,0.0,92.0,1.0
434749364736.0,16.0,8525.76,6975.621818181821,0.0,92.0,1.0
434749364992.0,16.0,8525.76,6975.621818181821,0.0,92.0,1.0
434749365248.0,16.0,8353.119999999999,6834.370909090912,0.015625,92.0,1.0
434749365504.0,16.0,8353.119999999999,6834.370909090912,0.01953125,93.0,1.0
434749365760.0,16.0,8353.119999999999,6834.370909090912,0.015625,93.0,1.0
434749366016.0,16.0,8353.119999999999,6834.370909090912,0.04296875,94.0,1.0
434749366272.0,16.0,8353.119999999999,6834.370909090912,0.0234375,94.0,1.0
434749366528.0,16.0,13824.48,11310.938181818185,0.01953125,95.0,1.0
434749366784.0,16.0,13824.48,11310.938181818185,0.015625,96.0,1.0
434749367040.0,16.0,13824.48,11310.938181818185,0.0,96.0,1.0
434749367296.0,16.0,13824.48,11310.938181818185,0.0,98.0,1.0
434749367552.0,16.0,13824.48,11310.938181818185,0.0,99.0,1.0
434749367808.0,16.0,13824.48,11310.938181818185,0.015625,99.0,1.0
434749368064.0,16.0,13824.48,11310.938181818185,0.0,99.0,1.0
434749368320.0,16.0,13824.48,11310.938181818185,0.0,100.0,1.0
434749368576.0,15.0,11155.2,9126.98181818182,0.0,100.0,1.0
434749368832.0,14.0,11155.2,9126.98181818182,0.0,99.0,1.0
434749369088.0,13.0,11155.2,9126.98181818182,0.0,99.0,1.0
434749369344.0,13.0,11155.2,9126.98181818182,0.0,98.0,1.0
434749369600.0,13.0,11155.2,9126.98181818182,0.0,97.0,1.0
434749369856.0,13.0,10398.24,8507.650909090913,0.0,97.0,1.0
434749370112.0,13.0,10398.24,8507.650909090913,0.0,95.0,1.0
434749370368.0,13.0,10398.24,8507.650909090913,0.0,95.0,1.0
434749370624.0,13.0,10398.24,8507.650909090913,0.0,94.0,1.0
434749370880.0,13.0,10398.24,8507.650909090913,0.015625,93.0,1.0
434749371136.0,13.0,10305.28,8431.59272727273,0.0,93.0,1.0
434749371392.0,13.0,10305.28,8431.59272727273,0.0,92.0,1.0
434749371648.0,13.0,10305.28,8431.59272727273,0.0,92.0,1.0
434749371904.0,12.0,10491.2,8583.709090909093,0.0,93.0,1.0
434749372160.0,12.0,10491.2,8583.709090909093,0.0,93.0,1.0
434749372416.0,12.0,10491.2,8583.709090909093,0.0,93.0,1.0
434749372672.0,13.0,10491.2,8583.709090909093,0.0,93.0,1.0
434749372928.0,13.0,9999.84,8181.687272727276,0.0,94.0,1.0
434749373184.0,13.0,9999.84,8181.687272727276,0.0,94.0,1.0
434749373440.0,13.0,9999.84,8181.687272727276,0.0,94.0,1.0
434749373696.0,13.0,10106.08,8268.610909090912,0.0,94.0,1.0
434749373952.0,13.0,10106.08,8268.610909090912,0.015625,94.0,1.0
434749374208.0,13.0,10106.08,8268.610909090912,0.015625,94.0,1.0
434749374464.0,13.0,6228.32,5095.898181818184,0.015625,94.0,1.0
434749374720.0,13.0,6228.32,5095.898181818184,0.015625,94.0,1.0
434749374976.0,13.0,6228.32,5095.898181818184,0.015625,94.0,1.0
434749375232.0,14.0,7768.799999999999,6356.290909090912,0.01953125,94.0,1.0
434749375488.0,15.0,7768.799999999999,6356.290909090912,0.0234375,94.0,1.0
434749375744.0,16.0,9548.32,7812.261818181822,0.0,94.0,1.0
434749376000.0,18.0,9548.32,7812.261818181822,0.015625,95.0,1.0
434749376256.0,18.0,9548.32,7812.261818181822,0.0,95.0,1.0
434749376512.0,18.0,9548.32,7812.261818181822,0.0,95.0,1.0
434749376768.0,18.0,9867.04,8073.03272727273,0.0,94.0,1.0
434749377024.0,19.0,9867.04,8073.03272727273,0.015625,94.0,1.0
434749377280.0,19.0,9867.04,8073.03272727273,0.0,94.0,1.0
434749377536.0,19.0,9774.08,7996.974545454549,0.015625,95.0,1.0
434749377792.0,19.0,9774.08,7996.974545454549,0.0,95.0,1.0
434749378048.0,20.0,9774.08,7996.974545454549,0.0,95.0,1.0
434749378304.0,20.0,9813.92,8029.570909090912,0.0,94.0,1.0
434749378560.0,20.0,9813.92,8029.570909090912,0.0,94.0,1.0
434749378816.0,20.0,9813.92,8029.570909090912,0.0,94.0,1.0
434749379072.0,20.0,9813.92,8029.570909090912,0.0,94.0,1.0
434749379328.0,20.0,9468.64,7747.0690909090945,0.0,94.0,1.0
434749379584.0,19.0,9468.64,7747.0690909090945,0.0,94.0,1.0
434749379840.0,19.0,9468.64,7747.0690909090945,0.0,94.0,1.0
434749380096.0,19.0,8485.92,6943.025454545457,0.0,94.0,1.0
434749380352.0,19.0,8485.92,6943.025454545457,0.0,93.0,1.0
434749380608.0,19.0,8485.92,6943.025454545457,0.0,93.0,1.0
434749380864.0,19.0,8485.92,6943.025454545457,0.0,93.0,1.0
434749381120.0,19.0,8007.839999999999,6551.869090909094,0.0,93.0,1.0
434749381376.0,19.0,8007.839999999999,6551.869090909094,0.01953125,93.0,1.0
434749381632.0,18.0,8007.839999999999,6551.869090909094,0.01953125,93.0,1.0
434749381888.0,18.0,7689.12,6291.098181818184,0.01953125,94.0,1.0
434749382144.0,18.0,7689.12,6291.098181818184,0.01953125,94.0,1.0
434749382400.0,18.0,7689.12,6291.098181818184,0.015625,94.0,1.0
434749382656.0,17.0,7689.12,6291.098181818184,0.0,94.0,1.0
434749382912.0,17.0,8446.08,6910.429090909093,0.0,94.0,1.0
434749383168.0,17.0,8446.08,6910.429090909093,0.0,95.0,1.0
434749383424.0,18.0,8446.08,6910.429090909093,0.0,95.0,1.0
434749383680.0,17.0,8207.039999999999,6714.850909090911,0.0,96.0,1.0
434749383936.0,17.0,8207.039999999999,6714.850909090911,0.0,96.0,1.0
434749384192.0,17.0,8207.039999999999,6714.850909090911,0.0,96.0,1.0
434749384448.0,17.0,8207.039999999999,6714.850909090911,0.0,96.0,1.0
434749384704.0,17.0,8207.039999999999,6714.850909090911,0.015625,96.0,1.0
434749384960.0,17.0,8207.039999999999,6714.850909090911,0.0,96.0,1.0
434749385216.0,17.0,8207.039999999999,6714.850909090911,0.0,97.0,1.0
434749385472.0,16.0,8207.039999999999,6714.850909090911,0.0,97.0,1.0
434749385728.0,16.0,8233.6,6736.581818181821,0.0,97.0,1.0
434749385984.0,16.0,8233.6,6736.581818181821,0.0,96.0,1.0
434749386240.0,17.0,8233.6,6736.581818181821,0.0,96.0,1.0
434749386496.0,17.0,8233.6,6736.581818181821,0.0,96.0,1.0
434749386752.0,16.0,8074.24,6606.196363636365,0.0,96.0,1.0
434749387008.0,16.0,8074.24,6606.196363636365,0.0,95.0,1.0
434749387264.0,16.0,8074.24,6606.196363636365,0.0,95.0,1.0
434749387520.0,16.0,8074.24,6606.196363636365,0.0,95.0,1.0
434749387776.0,16.0,8246.88,6747.447272727276,0.0,95.0,1.0
434749388032.0,16.0,8246.88,6747.447272727276,0.0,94.0,1.0
434749388288.0,16.0,8246.88,6747.447272727276,0.0,94.0,1.0
434749388544.0,16.0,8246.88,6747.447272727276,0.0,94.0,1.0
434749388800.0,16.0,7423.519999999999,6073.789090909094,0.0,94.0,1.0
434749389056.0,16.0,7423.519999999999,6073.789090909094,0.0,94.0,1.0
434749389312.0,16.0,7423.519999999999,6073.789090909094,0.0,94.0,1.0
434749389568.0,16.0,7423.519999999999,6073.789090909094,0.0,94.0,1.0
434749389824.0,16.0,6693.12,5476.189090909093,0.0,94.0,1.0
434749390080.0,16.0,6693.12,5476.189090909093,0.0,94.0,1.0
434749390336.0,16.0,6693.12,5476.189090909093,0.0,93.0,1.0
434749390592.0,15.0,6653.28,5443.5927272727295,0.0,93.0,1.0
434749390848.0,15.0,6653.28,5443.5927272727295,0.0,93.0,1.0
434749391104.0,15.0,6653.28,5443.5927272727295,0.0,93.0,1.0
434749391360.0,16.0,6653.28,5443.5927272727295,0.0,93.0,1.0
434749391616.0,16.0,6653.28,5443.5927272727295,0.0,93.0,1.0
434749391872.0,15.0,6693.12,5476.189090909093,0.0,94.0,1.0
434749392128.0,15.0,6693.12,5476.189090909093,0.0,94.0,1.0
434749392384.0,15.0,6693.12,5476.189090909093,0.0,94.0,1.0
434749392640.0,15.0,6932.16,5671.767272727275,0.0,94.0,1.0
434749392896.0,15.0,6932.16,5671.767272727275,0.0,94.0,1.0
434749393152.0,15.0,6932.16,5671.767272727275,0.01953125,94.0,1.0
434749393408.0,15.0,6932.16,5671.767272727275,0.0,94.0,1.0
434749393664.0,15.0,7556.32,6182.44363636364,0.0,95.0,1.0
434749393920.0,15.0,7556.32,6182.44363636364,0.0,95.0,1.0
434749394176.0,15.0,7556.32,6182.44363636364,0.0,95.0,1.0
434749394432.0,15.0,7609.44,6225.905454545456,0.0,94.0,1.0
434749394688.0,16.0,7609.44,6225.905454545456,0.015625,94.0,1.0
434749394944.0,16.0,7609.44,6225.905454545456,0.0,94.0,1.0
434749395200.0,16.0,8153.919999999999,6671.389090909093,0.015625,94.0,1.0
434749395456.0,16.0,8153.919999999999,6671.389090909093,0.0,94.0,1.0
434749395712.0,16.0,8153.919999999999,6671.389090909093,0.0,94.0,1.0
434749395968.0,16.0,8153.919999999999,6671.389090909093,0.0,93.0,1.0
434749396224.0,16.0,8273.44,6769.178181818184,0.015625,93.0,1.0
434749396480.0,17.0,8273.44,6769.178181818184,0.0,93.0,1.0
434749396736.0,17.0,8273.44,6769.178181818184,0.0,94.0,1.0
434749396992.0,17.0,8552.32,6997.35272727273,0.0,94.0,1.0
434749397248.0,17.0,8552.32,6997.35272727273,0.015625,94.0,1.0
434749397504.0,17.0,8552.32,6997.35272727273,0.015625,95.0,1.0
434749397760.0,17.0,8552.32,6997.35272727273,0.0,95.0,1.0
434749398016.0,17.0,8339.84,6823.505454545457,0.0,96.0,1.0
434749398272.0,17.0,8339.84,6823.505454545457,0.0,96.0,1.0
434749398528.0,17.0,8339.84,6823.505454545457,0.0,97.0,1.0
434749398784.0,17.0,8339.84,6823.505454545457,0.015625,97.0,1.0
434749399040.0,17.0,8339.84,6823.505454545457,0.015625,97.0,1.0
434749399296.0,17.0,8074.24,6606.196363636365,0.015625,97.0,1.0
434749399552.0,17.0,8074.24,6606.196363636365,0.0,98.0,1.0
434749399808.0,17.0,8074.24,6606.196363636365,0.0,97.0,1.0
434749400064.0,16.0,8074.24,6606.196363636365,0.0,98.0,1.0
434749400320.0,16.0,8074.24,6606.196363636365,0.0,98.0,1.0
434749400576.0,16.0,11394.24,9322.560000000003,0.0,98.0,1.0
434749400832.0,16.0,11394.24,9322.560000000003,0.015625,98.0,1.0
434749401088.0,16.0,11394.24,9322.560000000003,0.0,97.0,1.0
434749401344.0,15.0,11394.24,9322.560000000003,0.0,96.0,1.0
434749401600.0,15.0,11394.24,9322.560000000003,0.0,96.0,1.0
434749401856.0,15.0,11394.24,9322.560000000003,0.0,95.0,1.0
434749402112.0,16.0,11394.24,9322.560000000003,0.0,95.0,1.0
434749402368.0,16.0,11394.24,9322.560000000003,0.0,94.0,1.0
434749402624.0,16.0,11394.24,9322.560000000003,0.0,94.0,1.0
434749402880.0,15.0,11394.24,9322.560000000003,0.0,94.0,1.0
434749403136.0,15.0,11394.24,9322.560000000003,0.0,93.0,1.0
434749403392.0,15.0,11394.24,9322.560000000003,0.0,94.0,1.0
434749403648.0,15.0,11394.24,9322.560000000003,0.0,94.0,1.0
434749403904.0,15.0,8260.16,6758.312727272731,0.0,94.0,1.0
434749404160.0,13.0,8260.16,6758.312727272731,0.0,94.0,1.0
434749404416.0,11.0,8260.16,6758.312727272731,0.0,94.0,1.0
434749404672.0,11.0,8260.16,6758.312727272731,0.0,94.0,1.0
434749404928.0,11.0,8260.16,6758.312727272731,0.0,94.0,1.0
434749405184.0,11.0,7835.2,6410.618181818185,0.0,94.0,1.0
434749405440.0,11.0,7835.2,6410.618181818185,0.0,94.0,1.0
434749405696.0,11.0,7835.2,6410.618181818185,0.0,94.0,1.0
434749405952.0,11.0,7914.879999999999,6475.810909090911,0.0,94.0,1.0
434749406208.0,11.0,7914.879999999999,6475.810909090911,0.0,95.0,1.0
434749406464.0,11.0,7914.879999999999,6475.810909090911,0.0,95.0,1.0
434749406720.0,11.0,7954.719999999999,6508.407272727276,0.0,96.0,1.0
434749406976.0,11.0,7954.719999999999,6508.407272727276,0.0,96.0,1.0
434749407232.0,11.0,7954.719999999999,6508.407272727276,0.0,96.0,1.0
434749407488.0,11.0,8074.24,6606.196363636365,0.0,96.0,1.0
434749407744.0,11.0,8074.24,6606.196363636365,0.0,96.0,1.0
434749408000.0,11.0,8074.24,6606.196363636365,0.0,96.0,1.0
434749408256.0,11.0,8273.44,6769.178181818184,0.0,96.0,1.0
434749408512.0,11.0,8273.44,6769.178181818184,0.0,96.0,1.0
434749408768.0,12.0,8273.44,6769.178181818184,0.0,96.0,1.0
434749409024.0,12.0,5471.36,4476.567272727274,0.0,95.0,1.0
434749409280.0,12.0,5471.36,4476.567272727274,0.0,95.0,1.0
434749409536.0,12.0,5471.36,4476.567272727274,0.0,95.0,1.0
434749409792.0,13.0,7954.719999999999,6508.407272727276,0.0,95.0,1.0
434749410048.0,16.0,7954.719999999999,6508.407272727276,0.0,95.0,1.0
434749410304.0,18.0,7954.719999999999,6508.407272727276,0.0,95.0,1.0
434749410560.0,18.0,7954.719999999999,6508.407272727276,0.0,95.0,1.0
434749410816.0,18.0,8233.6,6736.581818181821,0.0,95.0,1.0
434749411072.0,18.0,8233.6,6736.581818181821,0.0,94.0,1.0
434749411328.0,19.0,8233.6,6736.581818181821,0.0,94.0,1.0
434749411584.0,19.0,8233.6,6736.581818181821,0.0,94.0,1.0
434749411840.0,19.0,8021.12,6562.734545454548,0.0,94.0,1.0
434749412096.0,19.0,8021.12,6562.734545454548,0.0,94.0,1.0
434749412352.0,19.0,8021.12,6562.734545454548,0.0,94.0,1.0
434749412608.0,18.0,8021.12,6562.734545454548,0.0,93.0,1.0
434749412864.0,18.0,7596.16,6215.040000000003,0.0,93.0,1.0
434749413120.0,18.0,7596.16,6215.040000000003,0.0,93.0,1.0
434749413376.0,18.0,7596.16,6215.040000000003,0.0,93.0,1.0
434749413632.0,18.0,7582.879999999999,6204.174545454548,0.0,93.0,1.0
434749413888.0,18.0,7582.879999999999,6204.174545454548,0.0,93.0,1.0
434749414144.0,18.0,7582.879999999999,6204.174545454548,0.0,93.0,1.0
434749414400.0,17.0,7582.879999999999,6204.174545454548,0.0,92.0,1.0
434749414656.0,17.0,7264.16,5943.403636363638,0.0,92.0,1.0
434749414912.0,17.0,7264.16,5943.403636363638,0.0,92.0,1.0
434749415168.0,17.0,7264.16,5943.403636363638,0.0,92.0,1.0
434749415424.0,17.0,7264.16,5943.403636363638,0.0,92.0,1.0
434749415680.0,17.0,7264.16,5943.403636363638,0.0,93.0,1.0
434749415936.0,17.0,7968.0,6519.272727272729,0.0,93.0,1.0
434749416192.0,16.0,7968.0,6519.272727272729,0.0,92.0,1.0
434749416448.0,16.0,7968.0,6519.272727272729,0.0,92.0,1.0
434749416704.0,15.0,7968.0,6519.272727272729,0.0,92.0,1.0
434749416960.0,15.0,7968.0,6519.272727272729,0.015625,92.0,1.0
434749417216.0,15.0,7450.08,6095.520000000002,0.015625,92.0,1.0
434749417472.0,15.0,7450.08,6095.520000000002,0.015625,92.0,1.0
434749417728.0,14.0,7450.08,6095.520000000002,0.0,93.0,1.0
434749417984.0,14.0,7450.08,6095.520000000002,0.0,93.0,1.0
434749418240.0,14.0,7582.879999999999,6204.174545454548,0.0,93.0,1.0
434749418496.0,14.0,7582.879999999999,6204.174545454548,0.0,94.0,1.0
434749418752.0,14.0,7582.879999999999,6204.174545454548,0.0,95.0,1.0
434749419008.0,15.0,7582.879999999999,6204.174545454548,0.0,96.0,1.0
434749419264.0,15.0,7582.879999999999,6204.174545454548,0.0,96.0,1.0
434749419520.0,15.0,7582.879999999999,6204.174545454548,0.0,96.0,1.0
434749419776.0,15.0,7662.559999999999,6269.367272727275,0.0,95.0,1.0
434749420032.0,15.0,7662.559999999999,6269.367272727275,0.0,94.0,1.0
434749420288.0,15.0,7662.559999999999,6269.367272727275,0.0,93.0,1.0
434749420544.0,15.0,7662.559999999999,6269.367272727275,0.0,93.0,1.0
434749420800.0,15.0,7689.12,6291.098181818184,0.0,92.0,1.0
434749421056.0,15.0,7689.12,6291.098181818184,0.0,91.0,1.0
434749421312.0,15.0,7689.12,6291.098181818184,0.0,90.0,1.0
434749421568.0,15.0,7689.12,6291.098181818184,0.0,90.0,1.0
434749421824.0,15.0,7742.24,6334.560000000002,0.0,90.0,1.0
434749422080.0,15.0,7742.24,6334.560000000002,0.0,90.0,1.0
434749422336.0,15.0,7742.24,6334.560000000002,0.0,91.0,1.0
434749422592.0,15.0,7742.24,6334.560000000002,0.0,91.0,1.0
434749422848.0,15.0,6958.719999999999,5693.498181818184,0.0,93.0,1.0
434749423104.0,15.0,6958.719999999999,5693.498181818184,0.0,94.0,1.0
434749423360.0,15.0,6958.719999999999,5693.498181818184,0.0,94.0,1.0
434749423616.0,16.0,6958.719999999999,5693.498181818184,0.0,95.0,1.0
434749423872.0,16.0,7370.4,6030.327272727274,0.0,96.0,1.0
434749424128.0,16.0,7370.4,6030.327272727274,0.0,96.0,1.0
434749424384.0,16.0,7370.4,6030.327272727274,0.015625,96.0,1.0
434749424640.0,16.0,7370.4,6030.327272727274,0.015625,96.0,1.0
434749424896.0,16.0,11168.48,9137.847272727277,0.01953125,97.0,1.0
434749425152.0,16.0,11168.48,9137.847272727277,0.01953125,97.0,1.0
434749425408.0,16.0,11168.48,9137.847272727277,0.015625,97.0,1.0
434749425664.0,15.0,11168.48,9137.847272727277,0.0,97.0,1.0
434749425920.0,15.0,11168.48,9137.847272727277,0.0,97.0,1.0
434749426176.0,15.0,11168.48,9137.847272727277,0.0,97.0,1.0
434749426432.0,15.0,10238.88,8377.265454545457,0.0,97.0,1.0
434749426688.0,15.0,10238.88,8377.265454545457,0.0,98.0,1.0
434749426944.0,14.0,10238.88,8377.265454545457,0.0,97.0,1.0
434749427200.0,14.0,10238.88,8377.265454545457,0.0,97.0,1.0
434749427456.0,14.0,9813.92,8029.570909090912,0.0,96.0,1.0
434749427712.0,14.0,9813.92,8029.570909090912,0.0,95.0,1.0
434749427968.0,14.0,9813.92,8029.570909090912,0.0,94.0,1.0
434749428224.0,14.0,9813.92,8029.570909090912,0.0,93.0,1.0
434749428480.0,14.0,9813.92,8029.570909090912,0.0,93.0,1.0
434749428736.0,14.0,9388.96,7681.876363636366,0.0,92.0,1.0
434749428992.0,14.0,9388.96,7681.876363636366,0.0,91.0,1.0
434749429248.0,14.0,9388.96,7681.876363636366,0.0,90.0,1.0
434749429504.0,13.0,9388.96,7681.876363636366,0.0,90.0,1.0
434749429760.0,13.0,9322.56,7627.549090909093,0.0,90.0,1.0
434749430016.0,13.0,9322.56,7627.549090909093,0.0,89.0,1.0
434749430272.0,14.0,9322.56,7627.549090909093,0.0,90.0,1.0
434749430528.0,14.0,9322.56,7627.549090909093,0.0,90.0,1.0
434749430784.0,14.0,9229.6,7551.490909090912,0.0,90.0,1.0
434749431040.0,13.0,9229.6,7551.490909090912,0.0,90.0,1.0
434749431296.0,13.0,9229.6,7551.490909090912,0.0,91.0,1.0
434749431552.0,14.0,9269.44,7584.087272727275,0.0,91.0,1.0
434749431808.0,14.0,9269.44,7584.087272727275,0.0,91.0,1.0
434749432064.0,14.0,9269.44,7584.087272727275,0.0,91.0,1.0
434749432320.0,14.0,9269.44,7584.087272727275,0.0,92.0,1.0
434749432576.0,14.0,7250.879999999999,5932.538181818185,0.015625,92.0,1.0
434749432832.0,14.0,7250.879999999999,5932.538181818185,0.015625,92.0,1.0
434749433088.0,14.0,7250.879999999999,5932.538181818185,0.01953125,92.0,1.0
434749433344.0,14.0,7250.879999999999,5932.538181818185,0.015625,93.0,1.0
434749433600.0,14.0,7250.879999999999,5932.538181818185,0.0,93.0,1.0
434749433856.0,14.0,7742.24,6334.560000000002,0.0,93.0,1.0
434749434112.0,14.0,7742.24,6334.560000000002,0.0,93.0,1.0
434749434368.0,14.0,7742.24,6334.560000000002,0.0,93.0,1.0
434749434624.0,15.0,7994.559999999999,6541.003636363639,0.0,93.0,1.0
434749434880.0,15.0,7994.559999999999,6541.003636363639,0.0,93.0,1.0
434749435136.0,15.0,7994.559999999999,6541.003636363639,0.0,92.0,1.0
434749435392.0,15.0,7994.559999999999,6541.003636363639,0.0,92.0,1.0
434749435648.0,15.0,7994.559999999999,6541.003636363639,0.0,93.0,1.0
434749435904.0,15.0,8114.08,6638.79272727273,0.015625,93.0,1.0
434749436160.0,15.0,8114.08,6638.79272727273,0.015625,93.0,1.0
434749436416.0,15.0,8114.08,6638.79272727273,0.015625,94.0,1.0
434749436672.0,15.0,8114.08,6638.79272727273,0.015625,94.0,1.0
434749436928.0,15.0,8379.68,6856.10181818182,0.015625,94.0,1.0
434749437184.0,15.0,8379.68,6856.10181818182,0.0,94.0,1.0
434749437440.0,15.0,8379.68,6856.10181818182,0.0,94.0,1.0
434749437696.0,15.0,8379.68,6856.10181818182,0.015625,94.0,1.0
434749437952.0,15.0,8379.68,6856.10181818182,0.0,94.0,1.0
434749438208.0,15.0,8857.76,7247.258181818184,0.015625,94.0,1.0
434749438464.0,14.0,8857.76,7247.258181818184,0.0,94.0,1.0
434749438720.0,14.0,8857.76,7247.258181818184,0.0,94.0,1.0
434749438976.0,14.0,8778.08,7182.065454545458,0.015625,94.0,1.0
434749439232.0,14.0,8778.08,7182.065454545458,0.0,93.0,1.0
434749439488.0,14.0,8778.08,7182.065454545458,0.0,93.0,1.0
434749439744.0,14.0,7569.599999999999,6193.309090909092,0.0,93.0,1.0
434749440000.0,15.0,7569.599999999999,6193.309090909092,0.0,94.0,1.0
434749440256.0,15.0,7569.599999999999,6193.309090909092,0.015625,94.0,1.0
434749440512.0,15.0,7954.719999999999,6508.407272727276,0.0,94.0,1.0
434749440768.0,15.0,7954.719999999999,6508.407272727276,0.0,94.0,1.0
434749441024.0,16.0,7954.719999999999,6508.407272727276,0.0,94.0,1.0
434749441280.0,16.0,8273.44,6769.178181818184,0.0,94.0,1.0
434749441536.0,16.0,8273.44,6769.178181818184,0.0,94.0,1.0
434749441792.0,16.0,8273.44,6769.178181818184,0.0,94.0,1.0
434749442048.0,16.0,8592.16,7029.949090909094,0.0,94.0,1.0
434749442304.0,17.0,8592.16,7029.949090909094,0.0,94.0,1.0
434749442560.0,17.0,8592.16,7029.949090909094,0.0,94.0,1.0
434749442816.0,17.0,8592.16,7029.949090909094,0.0,94.0,1.0
434749443072.0,17.0,8618.72,7051.680000000002,0.0,94.0,1.0
434749443328.0,18.0,8618.72,7051.680000000002,0.0,94.0,1.0
434749443584.0,18.0,8618.72,7051.680000000002,0.0,95.0,1.0
434749443840.0,18.0,8472.64,6932.160000000004,0.0,95.0,1.0
434749444096.0,18.0,8472.64,6932.160000000004,0.0,95.0,1.0
434749444352.0,18.0,8472.64,6932.160000000004,0.0,95.0,1.0
434749444608.0,19.0,9203.04,7529.760000000002,0.0,95.0,1.0
434749444864.0,19.0,9203.04,7529.760000000002,0.0,95.0,1.0
434749445120.0,19.0,9203.04,7529.760000000002,0.0,95.0,1.0
434749445376.0,19.0,9203.04,7529.760000000002,0.01953125,95.0,1.0
434749445632.0,19.0,10265.44,8398.996363636366,0.0234375,95.0,1.0
434749445888.0,18.0,10265.44,8398.996363636366,0.0,95.0,1.0
434749446144.0,18.0,10265.44,8398.996363636366,0.0,95.0,1.0
434749446400.0,18.0,10265.44,8398.996363636366,0.0,95.0,1.0
434749446656.0,18.0,10265.44,8398.996363636366,0.0,96.0,1.0
434749446912.0,18.0,10265.44,8398.996363636366,0.0,97.0,1.0
434749447168.0,18.0,10265.44,8398.996363636366,0.0,98.0,1.0
434749447424.0,18.0,10265.44,8398.996363636366,0.0,99.0,1.0
434749447680.0,18.0,10265.44,8398.996363636366,0.0,100.0,1.0
434749447936.0,17.0,8114.08,6638.79272727273,0.0,100.0,1.0
434749448192.0,16.0,8114.08,6638.79272727273,0.0,99.0,1.0
434749448448.0,15.0,8114.08,6638.79272727273,0.0,99.0,1.0
434749448704.0,14.0,8114.08,6638.79272727273,0.0,98.0,1.0
434749448960.0,14.0,7914.879999999999,6475.810909090911,0.0,98.0,1.0
434749449216.0,14.0,7914.879999999999,6475.810909090911,0.0,97.0,1.0
434749449472.0,14.0,7914.879999999999,6475.810909090911,0.0,96.0,1.0
434749449728.0,14.0,8140.639999999999,6660.52363636364,0.0234375,95.0,1.0
434749449984.0,14.0,8140.639999999999,6660.52363636364,0.0,95.0,1.0
434749450240.0,14.0,8140.639999999999,6660.52363636364,0.0,94.0,1.0
434749450496.0,14.0,8074.24,6606.196363636365,0.0,94.0,1.0
434749450752.0,14.0,8074.24,6606.196363636365,0.0,95.0,1.0
434749451008.0,14.0,8074.24,6606.196363636365,0.01953125,96.0,1.0
434749451264.0,14.0,8074.24,6606.196363636365,0.01953125,97.0,1.0
434749451520.0,14.0,8074.24,6606.196363636365,0.02734375,97.0,1.0
434749451776.0,14.0,10703.68,8757.556363636366,0.015625,97.0,1.0
434749452032.0,14.0,10703.68,8757.556363636366,0.0,97.0,1.0
434749452288.0,13.0,10703.68,8757.556363636366,0.0,97.0,1.0
434749452544.0,13.0,10703.68,8757.556363636366,0.0,97.0,1.0
434749452800.0,13.0,10703.68,8757.556363636366,0.01953125,96.0,1.0
434749453056.0,13.0,10703.68,8757.556363636366,0.015625,96.0,1.0
434749453312.0,13.0,10703.68,8757.556363636366,0.015625,97.0,1.0
434749453568.0,13.0,10703.68,8757.556363636366,0.015625,97.0,1.0
434749453824.0,13.0,8964.0,7334.181818181822,0.015625,97.0,1.0
434749454080.0,12.0,8964.0,7334.181818181822,0.0234375,97.0,1.0
434749454336.0,12.0,8964.0,7334.181818181822,0.015625,96.0,1.0
434749454592.0,11.0,8964.0,7334.181818181822,0.0,97.0,1.0
434749454848.0,11.0,11115.36,9094.38545454546,0.0,98.0,1.0
434749455104.0,11.0,11115.36,9094.38545454546,0.0,99.0,1.0
434749455360.0,12.0,11115.36,9094.38545454546,0.0,100.0,1.0
434749455616.0,12.0,11115.36,9094.38545454546,0.0234375,100.0,1.0
434749455872.0,12.0,11115.36,9094.38545454546,0.0,100.0,1.0
434749456128.0,11.0,11115.36,9094.38545454546,0.0,100.0,1.0
434749456384.0,11.0,11115.36,9094.38545454546,0.0,100.0,1.0
434749456640.0,11.0,11115.36,9094.38545454546,0.0,100.0,1.0
434749456896.0,11.0,11115.36,9094.38545454546,0.0,101.0,1.0
434749457152.0,11.0,11208.32,9170.44363636364,0.015625,101.0,1.0
434749457408.0,11.0,11208.32,9170.44363636364,0.0,101.0,1.0
434749457664.0,11.0,11208.32,9170.44363636364,0.015625,101.0,1.0
